2014 SVI Limited English Ability Data and Encoding,2015 SVI Limited English Ability Data and Encoding,2016 SVI Limited English Ability Data and Encoding,2017 SVI Limited English Ability Data and Encoding,2018 SVI Limited English Ability Data and Encoding,2019 SVI Limited English Ability Data and Encoding,2020 SVI Limited English Ability Data and Encoding
36.13,33.51,30.88,26.79,22.7,15.65,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.65,9.86,10.06,12.42,14.77,41.46,68.14
0.0,12.38,24.77,23.74,22.7,26.93,31.16
0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.84,10.36,10.89,8.98,7.07,7.83,8.59
7.9,8.74,9.58,4.79,0.0,4.3,8.59
6.65,8.64,10.63,5.32,0.0,0.0,0.0
24.99,28.88,32.76,34.29,35.82,36.45,37.08
21.11,16.96,12.8,9.93,7.07,7.83,8.59
42.25,44.11,45.97,57.51,69.05,58.2,47.36
15.15,23.03,30.91,30.3,29.7,36.34,42.97
16.62,8.31,0.0,27.46,54.92,55.02,55.12
12.7,42.23,71.76,76.44,81.12,40.56,0.0
0.0,7.68,15.35,19.02,22.7,26.93,31.16
0.0,2.77,5.54,2.77,0.0,0.0,0.0
36.74,35.98,35.21,32.46,29.7,26.93,24.16
0.0,0.0,0.0,11.35,22.7,23.43,24.16
22.09,30.5,38.9,37.36,35.82,22.2,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.44,22.26,12.07,31.6,51.13,59.63,68.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,2.8,0.0,3.54,7.07,11.55,16.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.47,8.2,5.92,2.96,0.0,0.0,0.0
30.66,37.87,45.08,57.8,70.52,58.94,47.36
0.0,0.0,0.0,3.54,7.07,11.55,16.04
51.19,32.25,13.31,10.19,7.07,3.54,0.0
6.02,6.96,7.9,11.34,14.77,15.4,16.04
52.28,30.85,9.42,8.24,7.07,3.54,0.0
17.16,21.79,26.42,28.06,29.7,22.87,16.04
23.15,28.4,33.65,28.18,22.7,11.35,0.0
0.0,0.0,0.0,0.0,0.0,12.08,24.16
15.85,14.62,13.4,6.7,0.0,0.0,0.0
11.56,16.53,21.49,36.31,51.13,44.1,37.08
63.55,31.78,0.0,0.0,0.0,0.0,0.0
35.15,29.13,23.11,15.09,7.07,3.54,0.0
9.9,34.6,59.31,62.44,65.58,40.81,16.04
0.0,0.0,0.0,33.59,67.18,77.1,87.01
26.71,27.22,27.73,25.22,22.7,23.43,24.16
74.28,77.86,81.44,78.88,76.31,77.46,78.61
64.63,64.81,64.98,59.95,54.92,61.53,68.14
0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.28,35.42,23.56,29.69,35.82,53.6,71.39
16.84,28.9,40.97,53.28,65.58,48.37,31.16
36.52,34.06,31.61,27.16,22.7,19.37,16.04
20.69,14.06,7.42,21.62,35.82,55.21,74.6
0.0,9.47,18.94,20.82,22.7,37.1,51.5
0.0,0.0,0.0,20.94,41.87,48.5,55.12
60.39,60.28,60.17,65.94,71.7,73.15,74.6
0.0,12.62,25.25,27.48,29.7,19.14,8.59
63.16,63.16,63.16,63.13,63.1,66.48,69.86
34.77,28.12,21.46,18.12,14.77,22.96,31.16
20.47,16.7,12.93,10.0,7.07,11.55,16.04
87.68,88.4,89.11,90.53,91.95,86.2,80.46
54.15,71.71,89.27,82.79,76.31,38.16,0.0
30.88,35.67,40.46,23.76,7.07,3.54,0.0
79.47,81.44,83.41,77.55,71.7,68.86,66.01
99.49,99.54,99.59,99.59,99.59,99.68,99.78
80.83,79.22,77.62,71.6,65.58,74.63,83.67
54.63,57.29,59.95,57.44,54.92,43.04,31.16
97.55,97.44,97.33,97.46,97.58,97.82,98.06
68.04,64.39,60.74,30.37,0.0,34.07,68.14
97.8,97.58,97.36,97.32,97.29,97.22,97.14
89.72,83.88,78.03,71.81,65.58,48.37,31.16
85.29,83.2,81.12,82.76,84.4,86.78,89.15
85.48,86.44,87.39,88.17,88.95,89.05,89.15
87.01,87.58,88.16,88.18,88.19,88.03,87.87
14.55,13.1,11.65,43.98,76.31,68.68,61.04
16.78,25.5,34.22,35.02,35.82,22.2,8.59
24.96,17.74,10.51,20.1,29.7,22.87,16.04
0.0,3.17,6.34,6.7,7.07,11.55,16.04
0.0,3.23,6.46,10.62,14.77,22.96,31.16
34.29,33.6,32.92,23.84,14.77,19.46,24.16
0.0,0.0,0.0,0.0,0.0,8.02,16.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.16,19.12,11.08,12.92,14.77,11.68,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.06,16.11,15.44,14.77,7.38,0.0
95.89,95.44,95.0,94.52,94.05,94.64,95.23
17.0,16.14,15.28,11.18,7.07,7.83,8.59
23.4,21.33,19.26,24.48,29.7,50.54,71.39
72.05,71.97,71.89,72.58,73.26,72.32,71.39
57.05,37.18,17.32,20.01,22.7,26.93,31.16
17.64,37.18,56.73,53.93,51.13,53.12,55.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.89,20.41,34.93,35.38,35.82,36.45,37.08
33.94,36.99,40.05,55.28,70.52,75.01,79.5
74.72,75.93,77.14,77.81,78.48,74.94,71.39
5.73,6.28,6.84,21.33,35.82,39.4,42.97
44.7,28.64,12.58,21.14,29.7,47.86,66.01
12.83,6.42,0.0,0.0,0.0,0.0,0.0
66.19,61.28,56.38,51.4,46.42,55.28,64.13
40.43,45.88,51.32,48.87,46.42,41.75,37.08
80.87,80.47,80.07,78.74,77.4,78.45,79.5
46.96,45.08,43.2,36.45,29.7,36.34,42.97
0.0,0.0,0.0,35.85,71.7,73.15,74.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.44,88.12,89.81,89.9,90.0,88.94,87.87
26.49,33.24,39.99,31.34,22.7,26.93,31.16
77.11,77.98,78.86,78.67,78.48,74.17,69.86
0.0,9.22,18.43,16.6,14.77,11.68,8.59
22.38,15.38,8.37,15.53,22.7,29.89,37.08
44.44,38.95,33.46,45.68,57.91,47.5,37.08
71.25,73.11,74.98,72.02,69.05,70.9,72.76
65.11,51.85,38.59,34.15,29.7,33.39,37.08
7.83,12.4,16.97,26.4,35.82,41.59,47.36
58.42,62.02,65.62,60.27,54.92,65.58,76.23
29.16,23.47,17.77,26.8,35.82,29.99,24.16
86.18,88.04,89.91,90.7,91.5,91.18,90.87
55.78,62.0,68.23,63.07,57.91,54.71,51.5
31.39,32.68,33.97,28.34,22.7,29.89,37.08
0.0,0.0,0.0,3.54,7.07,11.55,16.04
0.0,9.87,19.74,27.78,35.82,36.45,37.08
95.19,95.89,96.59,96.12,95.64,96.96,98.28
70.96,69.69,68.42,64.64,60.87,60.96,61.04
36.17,34.52,32.86,37.36,41.87,28.96,16.04
70.23,71.16,72.08,71.89,71.7,67.91,64.13
18.43,26.7,34.96,28.83,22.7,19.37,16.04
6.91,6.58,6.24,24.06,41.87,33.02,24.16
0.0,3.02,6.05,20.94,35.82,36.45,37.08
0.0,0.0,0.0,0.0,0.0,30.52,61.04
42.76,52.49,62.21,65.63,69.05,62.08,55.12
28.97,38.49,48.01,35.36,22.7,15.65,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,49.12,59.25,61.18,63.1,62.07,61.04
5.35,32.17,58.99,47.4,35.82,39.4,42.97
23.43,25.68,27.92,28.81,29.7,22.87,16.04
74.91,73.91,72.91,59.66,46.42,55.28,64.13
32.47,22.03,11.59,5.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.34,47.62,49.89,53.9,57.91,54.71,51.5
78.96,81.06,83.16,85.45,87.74,84.61,81.48
94.81,94.94,95.07,95.22,95.38,95.24,95.1
67.05,69.38,71.7,71.7,71.7,65.17,58.63
84.88,84.74,84.59,84.76,84.94,83.21,81.48
83.32,79.36,75.39,81.98,88.57,86.95,85.33
21.2,10.6,0.0,0.0,0.0,0.0,0.0
90.89,89.04,87.2,87.7,88.19,89.32,90.45
84.08,82.88,81.69,85.32,88.95,90.88,92.81
52.09,55.78,59.47,47.64,35.82,29.99,24.16
79.82,81.01,82.2,78.55,74.91,74.76,74.6
26.9,32.87,38.84,22.96,7.07,3.54,0.0
80.39,77.66,74.94,74.1,73.26,78.76,84.25
88.35,89.09,89.84,88.35,86.85,86.09,85.33
5.38,19.53,33.68,28.19,22.7,23.43,24.16
89.62,90.0,90.39,89.48,88.57,87.79,87.01
63.96,62.74,61.51,58.22,54.92,53.21,51.5
89.53,87.72,85.9,85.72,85.55,85.8,86.06
22.19,25.1,28.02,21.4,14.77,11.68,8.59
20.12,21.9,23.69,15.38,7.07,3.54,0.0
17.29,21.43,25.57,27.64,29.7,26.93,24.16
55.27,48.32,41.36,41.62,41.87,36.52,31.16
41.13,39.68,38.24,42.33,46.42,46.89,47.36
76.19,75.72,75.26,75.78,76.31,77.46,78.61
51.48,52.77,54.06,57.46,60.87,54.12,47.36
38.08,38.08,38.08,36.95,35.82,33.49,31.16
46.67,46.68,46.7,44.28,41.87,39.48,37.08
19.42,23.91,28.4,21.58,14.77,15.4,16.04
93.41,93.33,93.25,93.36,93.47,93.74,94.02
94.36,94.32,94.27,94.42,94.56,94.94,95.32
73.23,72.84,72.46,72.86,73.26,73.93,74.6
89.75,90.28,90.8,90.72,90.64,90.76,90.87
75.64,69.66,63.67,64.62,65.58,60.35,55.12
94.87,94.95,95.03,95.4,95.77,95.99,96.21
96.12,96.12,96.12,96.22,96.31,96.31,96.31
65.46,66.08,66.7,64.9,63.1,62.07,61.04
98.92,98.92,98.92,98.92,98.92,98.88,98.85
66.09,65.05,64.02,62.44,60.87,63.44,66.01
92.93,93.55,94.17,94.36,94.56,94.4,94.24
95.51,95.62,95.73,95.36,95.0,94.96,94.91
83.6,83.88,84.15,83.44,82.74,82.11,81.48
87.46,87.38,87.3,87.3,87.3,87.81,88.32
78.0,77.32,76.63,74.16,71.7,69.92,68.14
98.5,98.38,98.25,98.4,98.54,98.8,99.05
77.81,79.67,81.53,81.73,81.92,76.66,71.39
87.42,86.99,86.56,86.24,85.93,87.12,88.32
60.55,60.3,60.04,57.48,54.92,55.02,55.12
97.87,97.93,97.99,98.14,98.28,98.33,98.38
76.35,77.92,79.5,80.71,81.92,79.76,77.59
89.37,89.45,89.53,89.05,88.57,87.56,86.54
5.48,5.6,5.73,20.78,35.82,45.47,55.12
95.22,94.6,93.98,93.82,93.66,93.18,92.71
86.76,87.41,88.06,80.66,73.26,79.3,85.33
80.07,76.22,72.37,67.74,63.1,53.04,42.97
93.38,93.06,92.74,92.57,92.39,92.04,91.69
72.17,56.86,41.55,48.24,54.92,39.54,24.16
96.5,96.35,96.21,96.5,96.78,97.04,97.29
84.27,83.52,82.78,84.62,86.47,87.17,87.87
70.3,70.28,70.26,66.68,63.1,64.56,66.01
70.14,77.0,83.86,84.9,85.93,85.63,85.33
70.68,44.14,17.61,16.19,14.77,43.76,72.76
86.82,89.11,91.4,90.7,90.0,90.0,90.01
95.45,95.53,95.61,95.08,94.56,94.94,95.32
83.19,85.54,87.9,88.04,88.19,87.36,86.54
71.82,73.27,74.72,60.57,46.42,38.79,31.16
98.47,98.39,98.31,98.47,98.63,98.56,98.5
88.73,88.1,87.46,86.2,84.94,84.96,84.98
92.55,88.89,85.23,86.26,87.3,84.86,82.43
92.45,92.34,92.23,92.85,93.47,93.14,92.81
48.01,52.22,56.42,57.16,57.91,56.52,55.12
86.69,84.48,82.27,79.8925,77.515,75.1375,72.76
92.71,93.78,94.84,94.25,93.66,93.52,93.38
70.9,68.83,66.76,70.01,73.26,75.43,77.59
80.71,80.3,79.88,79.18,78.48,74.94,71.39
93.95,94.86,95.77,95.46,95.16,90.61,86.06
93.25,92.88,92.52,92.54,92.55,92.41,92.27
67.21,66.62,66.03,68.86,71.7,71.54,71.39
91.82,91.53,91.24,90.34,89.43,88.22,87.01
75.87,75.81,75.74,76.02,76.31,77.46,78.61
90.1,86.46,82.81,79.56,76.31,74.54,72.76
87.27,87.04,86.82,87.7,88.57,85.02,81.48
89.94,88.42,86.91,85.93,84.94,84.6,84.25
68.67,70.48,72.3,73.6,74.91,76.25,77.59
44.76,44.58,44.41,40.12,35.82,36.45,37.08
99.2,99.25,99.3,99.32,99.33,99.3,99.27
60.36,61.64,62.91,65.04,67.18,67.66,68.14
57.62,58.58,59.54,55.34,51.13,47.05,42.97
35.63,35.9,36.17,35.99,35.82,33.49,31.16
64.02,65.32,66.63,66.9,67.18,65.66,64.13
35.4,29.72,24.04,23.37,22.7,29.89,37.08
37.31,38.86,40.4,38.11,35.82,39.4,42.97
48.55,47.6,46.64,46.53,46.42,38.79,31.16
45.11,54.28,63.45,65.31,67.18,66.6,66.01
40.18,39.96,39.73,34.71,29.7,26.93,24.16
37.73,44.24,50.75,55.81,60.87,59.75,58.63
76.38,76.41,76.44,76.92,77.4,78.45,79.5
70.04,70.58,71.12,72.19,73.26,73.93,74.6
71.86,57.58,43.3,42.58,41.87,44.62,47.36
51.1,49.92,48.74,42.28,35.82,33.49,31.16
43.97,37.9,31.84,33.83,35.82,29.99,24.16
42.5,40.21,37.92,36.87,35.82,33.49,31.16
39.76,45.98,52.21,53.56,54.92,57.98,61.04
29.96,42.14,54.31,63.0,71.7,63.41,55.12
47.69,44.82,41.96,41.92,41.87,42.42,42.97
42.88,43.54,44.19,43.03,41.87,36.52,31.16
98.63,98.63,98.63,98.55,98.47,98.48,98.5
31.52,35.85,40.18,38.0,35.82,39.4,42.97
41.04,39.5,37.95,36.88,35.82,39.4,42.97
17.96,19.63,21.3,22.0,22.7,23.43,24.16
77.71,78.67,79.62,80.37,81.12,81.77,82.43
77.75,76.04,74.34,73.8,73.26,73.93,74.6
92.52,92.62,92.71,92.63,92.55,92.41,92.27
97.01,96.96,96.91,97.04,97.17,96.98,96.79
42.34,40.88,39.41,42.92,46.42,52.52,58.63
82.33,82.41,82.49,82.2,81.92,82.46,83.0
72.33,71.98,71.63,72.45,73.26,73.01,72.76
64.47,60.54,56.61,57.26,57.91,56.52,55.12
89.56,89.72,89.88,89.94,90.0,90.59,91.18
43.39,39.27,35.15,46.53,57.91,58.27,58.63
27.76,28.62,29.48,26.09,22.7,23.43,24.16
38.43,37.1,35.78,38.82,41.87,42.42,42.97
80.58,82.06,83.54,83.14,82.74,80.68,78.61
99.14,99.15,99.17,99.18,99.2,99.2,99.2
53.2,51.88,50.56,50.85,51.13,53.12,55.12
90.61,90.69,90.77,91.0,91.24,92.02,92.81
95.96,96.07,96.18,96.36,96.53,96.61,96.69
55.43,57.24,59.06,58.48,57.91,54.71,51.5
51.99,50.11,48.23,42.02,35.82,39.4,42.97
65.04,67.38,69.72,68.45,67.18,66.6,66.01
15.25,22.04,28.84,29.27,29.7,30.43,31.16
13.56,11.64,9.71,16.21,22.7,26.93,31.16
39.1,38.68,38.27,42.34,46.42,50.77,55.12
30.5,37.28,44.06,42.96,41.87,44.62,47.36
89.84,89.9,89.97,89.46,88.95,88.64,88.32
82.97,83.34,83.7,81.09,78.48,79.98,81.48
28.88,27.5,26.11,24.4,22.7,23.43,24.16
59.15,57.98,56.8,55.86,54.92,59.53,64.13
64.88,67.14,69.4,69.96,70.52,71.64,72.76
36.42,38.75,41.07,38.44,35.82,29.99,24.16
31.87,36.77,41.67,44.04,46.42,46.89,47.36
53.77,50.48,47.18,44.53,41.87,46.68,51.5
94.3,94.35,94.4,94.28,94.17,94.1,94.02
41.2,41.34,41.48,41.68,41.87,44.62,47.36
63.01,64.55,66.09,56.26,46.42,44.7,42.97
84.46,85.13,85.8,85.86,85.93,85.63,85.33
41.74,46.92,52.09,60.57,69.05,66.59,64.13
74.82,69.63,64.44,65.01,65.58,66.86,68.14
56.86,55.1,53.33,59.46,65.58,58.54,51.5
71.63,60.0,48.36,51.64,54.92,56.78,58.63
67.49,63.18,58.87,60.98,63.1,57.3,51.5
43.23,46.04,48.84,54.86,60.87,63.44,66.01
28.14,36.11,44.09,36.9,29.7,19.14,8.59
79.91,78.75,77.59,74.06,70.52,70.19,69.86
64.57,62.45,60.33,57.62,54.92,51.14,47.36
73.42,74.77,76.12,75.52,74.91,77.68,80.46
78.92,78.3,77.68,74.1,70.52,68.26,66.01
80.45,80.96,81.47,79.97,78.48,75.62,72.76
56.32,59.14,61.95,65.5,69.05,62.08,55.12
74.08,73.26,72.43,59.42,46.42,44.7,42.97
63.99,62.62,61.25,56.19,51.13,37.65,24.16
60.71,59.07,57.43,57.67,57.91,47.5,37.08
83.51,83.2,82.9,83.08,83.25,82.84,82.43
89.3,88.33,87.36,87.1,86.85,84.93,83.0
26.17,31.0,35.82,38.84,41.87,42.42,42.97
49.98,47.86,45.75,22.88,0.0,30.52,61.04
44.16,39.0,33.84,31.77,29.7,42.41,55.12
45.72,47.79,49.86,42.84,35.82,43.66,51.5
59.57,60.58,61.6,66.06,70.52,69.33,68.14
73.89,76.65,79.4,79.53,79.66,80.06,80.46
70.36,69.53,68.7,68.88,69.05,67.53,66.01
37.15,37.93,38.71,30.7,22.7,23.43,24.16
75.33,74.88,74.43,75.91,77.4,76.0,74.6
75.68,75.12,74.56,75.44,76.31,73.85,71.39
70.74,74.1,77.46,78.56,79.66,76.21,72.76
96.18,96.29,96.4,95.78,95.16,95.52,95.89
93.06,93.09,93.12,93.29,93.47,93.14,92.81
60.46,59.46,58.45,58.18,57.91,56.52,55.12
88.48,87.42,86.37,85.66,84.94,84.3,83.67
69.82,69.22,68.61,71.76,74.91,72.39,69.86
73.38,70.74,68.1,65.6,63.1,64.56,66.01
34.73,45.98,57.24,32.16,7.07,29.28,51.5
53.23,52.43,51.64,46.76,41.87,53.94,66.01
75.8,73.2,70.61,69.83,69.05,67.53,66.01
91.4,90.92,90.45,91.08,91.72,91.29,90.87
83.38,83.81,84.24,83.74,83.25,83.12,83.0
40.75,37.16,33.56,34.69,35.82,29.99,24.16
76.22,75.5,74.79,74.03,73.26,74.74,76.23
42.66,43.24,43.81,45.12,46.42,38.79,31.16
85.58,85.31,85.04,83.89,82.74,77.75,72.76
73.86,67.77,61.67,59.79,57.91,54.71,51.5
80.93,82.95,84.97,84.68,84.4,84.04,83.67
10.54,35.92,61.29,70.84,80.39,82.03,83.67
70.58,72.08,73.58,72.64,71.7,72.23,72.76
66.95,68.56,70.17,68.68,67.18,69.97,72.76
87.11,86.31,85.51,83.72,81.92,81.19,80.46
71.67,66.56,61.45,61.16,60.87,51.92,42.97
93.57,93.12,92.68,91.96,91.24,91.46,91.69
78.83,81.16,83.48,80.98,78.48,71.3,64.13
73.26,71.9,70.55,64.23,57.91,59.48,61.04
64.85,64.6,64.34,63.72,63.1,57.3,51.5
62.15,67.48,72.81,72.26,71.7,73.96,76.23
57.91,58.51,59.12,47.47,35.82,29.99,24.16
62.3,51.51,40.72,38.27,35.82,51.98,68.14
90.58,90.76,90.93,91.08,91.24,91.46,91.69
35.85,45.46,55.08,55.0,54.92,53.21,51.5
91.6,91.84,92.07,90.51,88.95,91.24,93.54
69.15,69.79,70.42,68.8,67.18,70.89,74.6
72.4,69.4,66.41,66.8,67.18,68.52,69.86
76.98,76.96,76.95,71.26,65.58,60.35,55.12
49.54,46.96,44.38,43.12,41.87,44.62,47.36
48.68,51.08,53.49,49.96,46.42,46.89,47.36
86.72,86.22,85.71,85.06,84.4,82.43,80.46
39.35,46.94,54.54,60.06,65.58,66.86,68.14
59.95,52.62,45.3,48.22,51.13,53.12,55.12
67.43,66.43,65.43,66.3,67.18,66.6,66.01
47.37,49.1,50.84,54.37,57.91,54.71,51.5
52.18,53.01,53.84,50.13,46.42,48.96,51.5
68.35,68.04,67.72,66.65,65.58,65.8,66.01
54.6,54.32,54.03,50.22,46.42,48.96,51.5
82.78,83.78,84.78,84.86,84.94,84.96,84.98
75.29,76.9,78.51,78.5,78.48,77.35,76.23
83.67,82.88,82.08,80.28,78.48,78.04,77.59
66.35,62.9,59.44,60.16,60.87,63.44,66.01
80.55,81.33,82.11,79.76,77.4,76.82,76.23
51.45,53.72,56.0,48.94,41.87,46.68,51.5
92.58,93.08,93.57,93.92,94.27,93.71,93.16
33.43,39.47,45.5,43.68,41.87,36.52,31.16
61.48,60.8,60.11,59.01,57.91,59.48,61.04
45.43,40.92,36.42,21.74,7.07,11.55,16.04
83.03,80.87,78.7,77.5,76.31,77.9,79.5
13.24,15.4,17.57,20.14,22.7,19.37,16.04
44.64,53.71,62.78,60.35,57.91,52.64,47.36
81.34,78.57,75.8,63.46,51.13,56.09,61.04
82.27,83.1,83.92,82.92,81.92,81.7,81.48
61.22,62.42,63.61,64.6,65.58,65.8,66.01
83.29,83.18,83.06,82.09,81.12,81.3,81.48
69.53,68.66,67.78,59.45,51.13,53.12,55.12
53.68,47.55,41.42,24.24,7.07,11.55,16.04
57.31,51.93,46.55,44.21,41.87,44.62,47.36
89.18,89.88,90.58,90.13,89.68,88.35,87.01
70.93,72.41,73.89,70.54,67.18,61.15,55.12
86.21,83.92,81.63,78.97,76.31,76.27,76.23
78.13,79.54,80.96,81.85,82.74,81.6,80.46
65.14,65.84,66.54,66.86,67.18,64.11,61.04
9.26,4.63,0.0,0.0,0.0,0.0,0.0
14.61,14.6,14.58,7.29,0.0,0.0,0.0
12.19,10.06,7.93,18.81,29.7,48.92,68.14
49.7,24.85,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.86,5.9,5.95,26.18,46.42,52.52,58.63
60.11,56.37,52.63,26.32,0.0,0.0,0.0
17.26,22.21,27.16,28.43,29.7,26.93,24.16
62.75,64.28,65.81,63.34,60.87,62.5,64.13
10.35,24.93,39.51,40.69,41.87,56.63,71.39
13.02,13.39,13.75,14.26,14.77,11.68,8.59
0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.48,67.49,76.5,74.88,73.26,79.12,84.98
19.64,16.33,13.02,13.9,14.77,28.87,42.97
33.97,23.08,12.19,9.63,7.07,7.83,8.59
7.1,3.55,0.0,3.54,7.07,3.54,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.72,45.05,42.38,42.12,41.87,36.52,31.16
26.07,28.04,30.02,22.4,14.77,22.96,31.16
9.2,13.1,17.0,19.85,22.7,23.43,24.16
6.21,9.15,12.1,6.05,0.0,0.0,0.0
34.51,17.26,0.0,0.0,0.0,0.0,0.0
31.23,29.78,28.33,43.12,57.91,41.04,24.16
22.41,11.2,0.0,11.35,22.7,40.67,58.63
29.19,29.75,30.31,18.69,7.07,7.83,8.59
22.54,29.27,36.01,25.39,14.77,25.92,37.08
17.54,45.6,73.67,73.46,73.26,70.7,68.14
10.03,9.75,9.46,22.64,35.82,36.45,37.08
29.58,41.32,53.07,59.32,65.58,67.72,69.86
25.63,31.36,37.09,44.11,51.13,37.65,24.16
7.04,27.19,47.34,51.13,54.92,56.78,58.63
0.0,0.0,0.0,0.0,0.0,4.3,8.59
32.98,33.39,33.81,51.43,69.05,66.59,64.13
6.4,6.51,6.62,3.31,0.0,0.0,0.0
19.04,19.38,19.71,13.39,7.07,29.28,51.5
22.83,14.49,6.14,3.07,0.0,0.0,0.0
17.51,20.47,23.43,11.72,0.0,0.0,0.0
18.69,26.57,34.45,35.14,35.82,36.45,37.08
34.57,29.38,24.2,23.45,22.7,23.43,24.16
0.0,0.0,0.0,0.0,0.0,4.3,8.59
6.78,6.99,7.2,3.6,0.0,8.02,16.04
14.1,17.12,20.15,27.99,35.82,25.93,16.04
16.56,17.35,18.15,16.46,14.77,15.4,16.04
25.06,26.66,28.27,14.14,0.0,0.0,0.0
59.66,57.4,55.14,48.5,41.87,48.5,55.12
0.0,7.58,15.15,14.96,14.77,15.4,16.04
10.7,10.15,9.61,12.19,14.77,19.46,24.16
0.0,21.81,43.62,59.96,76.31,80.82,85.33
8.28,17.18,26.07,24.38,22.7,23.43,24.16
58.04,56.42,54.79,56.35,57.91,63.88,69.86
25.34,32.98,40.62,38.22,35.82,36.45,37.08
19.61,22.82,26.04,13.02,0.0,0.0,0.0
9.04,11.46,13.88,32.5,51.13,56.09,61.04
6.46,3.23,0.0,3.54,7.07,7.83,8.59
28.24,28.16,28.08,28.89,29.7,33.39,37.08
66.57,66.84,67.11,62.51,57.91,54.71,51.5
42.73,46.0,49.28,42.55,35.82,41.59,47.36
32.0,32.89,33.78,34.8,35.82,33.49,31.16
21.04,22.89,24.74,19.76,14.77,15.4,16.04
9.3,9.12,8.95,8.01,7.07,11.55,16.04
4.78,7.23,9.68,12.22,14.77,15.4,16.04
64.66,64.94,65.23,64.17,63.1,65.62,68.14
38.3,31.02,23.75,19.26,14.77,31.06,47.36
20.85,18.56,16.27,19.49,22.7,15.65,8.59
50.4,46.7,43.01,48.96,54.92,51.14,47.36
26.11,24.86,23.62,23.16,22.7,19.37,16.04
17.35,14.37,11.4,13.08,14.77,22.96,31.16
33.87,32.63,31.39,23.08,14.77,19.46,24.16
39.57,44.04,48.52,45.2,41.87,36.52,31.16
10.22,15.62,21.01,17.89,14.77,22.96,31.16
73.58,74.12,74.66,74.78,74.91,75.57,76.23
13.4,15.47,17.54,12.3,7.07,11.55,16.04
48.62,46.72,44.83,40.33,35.82,41.59,47.36
37.92,38.86,39.8,43.11,46.42,50.77,55.12
33.46,30.8,28.14,31.98,35.82,33.49,31.16
39.26,39.2,39.13,42.78,46.42,50.77,55.12
51.42,50.85,50.27,46.07,41.87,25.23,8.59
77.52,78.35,79.18,79.42,79.66,80.57,81.48
12.38,25.37,38.36,42.39,46.42,46.89,47.36
9.23,8.93,8.63,7.85,7.07,11.55,16.04
51.89,48.71,45.53,43.7,41.87,42.42,42.97
51.77,49.62,47.47,46.94,46.42,41.75,37.08
32.22,29.75,27.28,21.02,14.77,11.68,8.59
60.17,60.85,61.54,62.32,63.1,64.56,66.01
46.61,49.38,52.15,43.98,35.82,43.66,51.5
32.38,26.73,21.08,25.39,29.7,33.39,37.08
20.15,33.27,46.39,44.13,41.87,39.48,37.08
21.39,22.0,22.6,18.69,14.77,25.92,37.08
39.8,32.73,25.66,30.74,35.82,33.49,31.16
23.37,17.65,11.94,13.36,14.77,25.92,37.08
85.8,84.22,82.65,80.56,78.48,74.94,71.39
71.51,67.83,64.15,61.03,57.91,44.54,31.16
53.87,43.42,32.98,27.84,22.7,11.35,0.0
27.35,28.12,28.88,25.79,22.7,19.37,16.04
42.63,39.43,36.23,36.02,35.82,36.45,37.08
60.97,62.8,64.63,63.86,63.1,63.62,64.13
6.62,10.48,14.33,18.52,22.7,15.65,8.59
26.3,22.32,18.34,24.02,29.7,33.39,37.08
53.42,51.68,49.95,52.43,54.92,46.0,37.08
62.18,61.76,61.35,59.63,57.91,58.27,58.63
44.73,48.04,51.35,53.14,54.92,48.95,42.97
46.83,43.71,40.59,38.2,35.82,39.4,42.97
59.76,61.8,63.83,60.87,57.91,58.27,58.63
20.31,25.77,31.23,30.46,29.7,30.43,31.16
31.58,31.06,30.53,26.62,22.7,26.93,31.16
10.82,10.39,9.96,4.98,0.0,8.02,16.04
13.79,14.55,15.31,19.0,22.7,29.89,37.08
30.85,37.2,43.55,39.68,35.82,39.4,42.97
28.37,30.69,33.01,20.04,7.07,3.54,0.0
55.59,57.66,59.73,60.3,60.87,60.96,61.04
15.95,20.66,25.37,20.07,14.77,11.68,8.59
38.87,26.25,13.63,14.2,14.77,19.46,24.16
13.98,16.73,19.48,17.12,14.77,19.46,24.16
14.26,17.94,21.62,18.2,14.77,22.96,31.16
28.27,21.4,14.52,14.64,14.77,15.4,16.04
34.26,38.26,42.25,39.03,35.82,36.45,37.08
6.75,7.82,8.88,7.98,7.07,7.83,8.59
